user_id,language,instrument_version
a57bd1493638,Spanish,v1
a59fcec78cc4,Spanish,v1
a5a1de8d5d8f,Spanish,v1
a5b1e565a5b6,Spanish,v1
a5c1cc164391,Spanish,v1
a5d221da4a61,Spanish,v1
a5f1f43e9efd,Spanish,v1
a6249c3b6b96,Spanish,v1
a636e0ce8fc1,Spanish,v1
a6569a9c9d2e,Spanish,v1
a6642232899b,Spanish,v1
a690b42ae9b2,Spanish,v1
a6a51804742e,Spanish,v1
a741d3529eec,Spanish,v1
a77977d188c4,Spanish,v1
a88b0cc13301,Spanish,v1
a8b6c91e103d,Spanish,v1
a8bb402a432a,Spanish,v1
a8fd097f45d7,Spanish,v1
a9082d58a6cb,Spanish,v1
a91744e541a0,Spanish,v1
a91a9f9618e7,Spanish,v1
a99da951150b,Spanish,v1
a9cd5c5c51c2,Spanish,v1
a9cf96884101,Spanish,v1
aa3c30618eac,Spanish,v1
aa3ef1ca5118,Spanish,v1
aa4c1039726b,Spanish,v1
aa5cfb011785,Spanish,v1
aae2ac12b8a1,Spanish,v1
aafc94db1e25,Spanish,v1
ab58aac073e8,Spanish,v1
ab8260e04552,Spanish,v1
abc4a73d789d,Spanish,v1
abfde777018e,Spanish,v1
ac246d82f8be,Spanish,v1
ac39351233b0,Spanish,v1
ac776a91e1b9,Spanish,v1
aca214bbd428,Spanish,v1
acb3b8186493,Spanish,v1
acbc06e17a31,Spanish,v1
acf5c6560459,Spanish,v1
ad0d0436a635,Spanish,v1
ad2009457cac,Spanish,v1
ad8af9706def,Spanish,v1
ad94b6ca4670,Spanish,v1
adc62f73647f,Spanish,v1
adcc6e0b89df,Spanish,v1
ae274c7b9001,Spanish,v1
ae3786c10d54,Spanish,v1
aeaaa7badeb4,Spanish,v1
aee16c067335,Spanish,v1
af0e5c149be0,Spanish,v1
af2bff13e52d,Spanish,v1
af3bc59a1828,Spanish,v1
af73974dfb5f,Spanish,v1
afa37845925d,Spanish,v1
afd7d41bb0db,Spanish,v1
afe7c6a18d07,Spanish,v1
b094ff31751a,Spanish,v1
b0b6de8acc5e,Spanish,v1
b0e5890f08d5,Spanish,v1
b129f19d0af2,Spanish,v1
b141a6d1398e,Spanish,v1
b19d1b8bc21d,Spanish,v1
b1c6ff87f7cd,Spanish,v1
b2022f4b0cd7,Spanish,v1
b214fc588e5a,Spanish,v1
b2273e7bc4a0,Spanish,v1
b25d4c10e8d8,Spanish,v1
b2635e9a6a7f,Spanish,v1
b27e9e47b8fb,Spanish,v1
b2a2775276c6,Spanish,v1
b2a81bc4bdcf,Spanish,v1
b2b053c989b4,Spanish,v1
b2e0b64be27c,Spanish,v1
b2f3c3ce9f2a,Spanish,v1
b307cd1e0085,Spanish,v1
b31b4c04a6a6,Spanish,v1
b3c0e6b6e9a1,Spanish,v1
b3c878da29b3,Spanish,v1
b411ca13f4a1,Spanish,v1
b424878ca440,Spanish,v1
b4ee5ceb484c,Spanish,v1
b51f479e47e6,Spanish,v1
b54b6c4603bf,Spanish,v1
b57b7afe9499,Spanish,v1
b5f02b72f3e0,Spanish,v1
b618739dda80,Spanish,v1
b619d81574ce,Spanish,v1
b6447f6aca25,Spanish,v1
b664096fd396,Spanish,v1
b6711f708f82,Spanish,v1
b6aec3dd7f39,Spanish,v1
b71b48b68419,Spanish,v1
b742052b3783,Spanish,v1
b779de6d1c61,Spanish,v1
b77be2af25f5,Spanish,v1
b7d2163f0f3d,Spanish,v1
b7ed444bfe49,Spanish,v1
b810be78aa76,Spanish,v1
b888ab5fa73e,Spanish,v1
b8f4fe31551a,Spanish,v1
b8f629c969bb,Spanish,v1
b94a953eb128,Spanish,v1
b9560b285146,Spanish,v1
b9644585b28c,Spanish,v1
b97b1f3ab1ee,Spanish,v1
b9f74543e0a3,Spanish,v1
ba633b7960a9,Spanish,v1
ba65623de66c,Spanish,v1
baaa2fdf68b4,Spanish,v1
babfde6d3412,Spanish,v1
bae2bd10c40f,Spanish,v1
baeaf1552f27,Spanish,v1
bb33b846c2c5,Spanish,v1
bb43b2c76c87,Spanish,v1
bb994c5bd396,Spanish,v1
bc1dee482f04,Spanish,v1
bc23c504be66,Spanish,v1
bcb32a25466f,Spanish,v1
bd3834c92d2b,Spanish,v1
bd72935f5518,Spanish,v1
bdc0d2b7501c,Spanish,v1
bdc7e2e1dce1,Spanish,v1
bdce04ceb108,Spanish,v1
be1030057619,Spanish,v1
be2290c9b620,Spanish,v1
be2473df979a,Spanish,v1
bea69498fbd0,Spanish,v1
bebf0fad32f7,Spanish,v1
bef4069fd2da,Spanish,v1
bef69be61162,Spanish,v1
befd38dd27f0,Spanish,v1
bf11ef5edebb,Spanish,v1
bf22bd88e84f,Spanish,v1
bf5b084d5edd,Spanish,v1
c07a41679f4b,Spanish,v1
c0c65ce10f8a,Spanish,v1
c0ebc8b6e977,Spanish,v1
c102a05bc7bd,Spanish,v1
c104e6dc7c09,Spanish,v1
c157e0120f71,Spanish,v1
c17649e72675,Spanish,v1
c1c4a8254e3e,Spanish,v1
c1d4b4c60b81,Spanish,v1
c24b23e10ab0,Spanish,v1
c2f0b78bdd17,Spanish,v1
c30ddc5d3f63,Spanish,v1
c31a9704f3b8,Spanish,v1
c32ff785b9e9,Spanish,v1
c336a1971655,Spanish,v1
c3562e2d9349,Spanish,v1
c373d2c7fef7,Spanish,v1
c37c0528b4bd,Spanish,v1
c4008a395ed9,Spanish,v1
c4014967c5a8,Spanish,v1
c494e85241dd,Spanish,v1
c4aec67a23b2,Spanish,v1
c4b3d829b70c,Spanish,v1
c4b98a94949a,Spanish,v1
c4d5bca077ba,Spanish,v1
c51d4492a83b,Spanish,v1
c55a4293df3e,Spanish,v1
c57891ad82ed,Spanish,v1
c5850b168b1b,Spanish,v1
c5a3d211e7ae,Spanish,v1
c5ab76d9c28f,Spanish,v1
c5dfb4aa881b,Spanish,v1
c5e71c53cc98,Spanish,v1
c6b6dd92e42a,Spanish,v1
c6eedaa8be95,Spanish,v1
c70fc546cae1,Spanish,v1
c779e342fd14,Spanish,v1
c794cc690e6b,Spanish,v1
c7ac43e9ee49,Spanish,v1
c802a23c8e42,Spanish,v1
c821037c2495,Spanish,v1
c873b5d50419,Spanish,v1
c87ec7e92f39,Spanish,v1
c91427640882,Spanish,v1
c91439ec4b27,Spanish,v1
c96c06858c0e,Spanish,v1
c9ea75e2113a,Spanish,v1
c9ebcba1ba34,Spanish,v1
c9f50d22d8bb,Spanish,v1
c9fd45da3964,Spanish,v1
ca4753c64539,Spanish,v1
ca554e8748d9,Spanish,v1
ca80d27637a1,Spanish,v1
caaa97d9df38,Spanish,v1
caf3b8eaa366,Spanish,v1
cafa8a84785e,Spanish,v1
cb06ed18a45f,Spanish,v1
cb0f573492bd,Spanish,v1
cb4ac043c9a2,Spanish,v1
cb52036d2ba0,Spanish,v1
cb5279bccac6,Spanish,v1
cb75e0242283,Spanish,v1
cbda5ff38227,Spanish,v1
cc1f59f41f51,Spanish,v1
cc350246cf6e,Spanish,v1
cc43888d2b0f,Spanish,v1
cc44be011fc8,Spanish,v1
cc831ab48d9d,Spanish,v1
ccc7d41b56b4,Spanish,v1
cd237f294dba,Spanish,v1
cd29ce6cd432,Spanish,v1
cd5c01dd37cb,Spanish,v1
cd6b50518b1b,Spanish,v1
cd8f0a22aab9,Spanish,v1
cdf6830413ff,Spanish,v1
ce61e3561d3b,Spanish,v1
ce9e71da80de,Spanish,v1
cea92821b22a,Spanish,v1
cf027211d091,Spanish,v1
cf1e2d9e5c95,Spanish,v1
cf572fa998a1,Spanish,v1
cf7ef4f07578,Spanish,v1
cf8a9ac2cbfb,Spanish,v1
cfc17091b6cf,Spanish,v1
cfe952f9994f,Spanish,v1
d03b0a77cb71,Spanish,v1
d06dc2279e56,Spanish,v1
d082e0a9ebc0,Spanish,v1
d0bceaecaaae,Spanish,v1
d0d71c3f7dc1,Spanish,v1
d15954e0f85c,Spanish,v1
d160747fc117,Spanish,v1
d1708ab4ac5b,Spanish,v1
d17355b0878f,Spanish,v1
d1907c132530,Spanish,v1
d1939489a003,Spanish,v1
d198e5adc768,Spanish,v1
d1a4e92e9378,Spanish,v1
d1c4e8d8c4d7,Spanish,v1
d1ca95b614c6,Spanish,v1
d1cdd2427eda,Spanish,v1
d1f867f3ce0d,Spanish,v1
d236968734b7,Spanish,v1
d244ebba0a52,Spanish,v1
d2b935343ccf,Spanish,v1
d324748a5ef2,Spanish,v1
d3318d268aa5,Spanish,v1
d345c9071887,Spanish,v1
d34943bfdf8b,Spanish,v1
d3864482b1cc,Spanish,v1
d395c2b6bb31,Spanish,v1
d3b7d49f9133,Spanish,v1
d3ddd0715e63,Spanish,v1
d40966e0b7a4,Spanish,v1
d40c929ddf9e,Spanish,v1
d4b0a5904697,Spanish,v1
d4f5ff676133,Spanish,v1
d502ce7c5ddb,Spanish,v1
d665167a9732,Spanish,v1
d69c12fc58e3,Spanish,v1
d6dc83117e62,Spanish,v1
d6f1371a11b5,Spanish,v1
d70599256661,Spanish,v1
d73e8ff5d70d,Spanish,v1
d751422bce52,Spanish,v1
d78b203a7cef,Spanish,v1
d7dd07913041,Spanish,v1
d81df2cad7fc,Spanish,v1
d881a73f0891,Spanish,v1
d886bb9194e9,Spanish,v1
d8b710015e75,Spanish,v1
d8cb2af5b5b7,Spanish,v1
d90b2bb09217,Spanish,v1
d948afba6543,Spanish,v1
d9f4bec66e38,Spanish,v1
da142d4a5117,Spanish,v1
da7d3bcb70fb,Spanish,v1
da9b3d0b79c7,Spanish,v1
dad67fee72e3,Spanish,v1
daef5948e6af,Spanish,v1
db2f6c12f2ac,Spanish,v1
db64856f9ace,Spanish,v1
db6e189427d5,Spanish,v1
dba0aa969b39,Spanish,v1
dbe2e350f093,Spanish,v1
dbe581eaf411,Spanish,v1
dc18e6c9c281,Spanish,v1
dc24421b28d3,Spanish,v1
dc32814ac7fb,Spanish,v1
dca09edeb442,Spanish,v1
dcc5db21a0ed,Spanish,v1
dcc6416eec45,Spanish,v1
dd16a0f184e1,Spanish,v1
de1a989d6968,Spanish,v1
de1ded63645a,Spanish,v1
de4012f900cf,Spanish,v1
de6086eb2be3,Spanish,v1
def3e194afc8,Spanish,v1
def53b6a796b,Spanish,v1
df07b2341410,Spanish,v1
df79cf3d1d84,Spanish,v1
df97388b8b59,Spanish,v1
df9baf4ae9b4,Spanish,v1
dfed16440fa7,Spanish,v1
e0631c168fc6,Spanish,v1
e06423c70b3e,Spanish,v1
e07197abcf03,Spanish,v1
e0759bd92787,Spanish,v1
e0938d4ee792,Spanish,v1
e09ac786b0cb,Spanish,v1
e14d780d7d43,Spanish,v1
e1a3c59b06d0,Spanish,v1
e1ada0b3526e,Spanish,v1
e1d352c8b6dc,Spanish,v1
e1e54a1ff1f5,Spanish,v1
e1e56ec111f7,Spanish,v1
e1f13dfde3bc,Spanish,v1
e23546b81515,Spanish,v1
e253e90e463e,Spanish,v1
e25d61d034aa,Spanish,v1
e2bde1255941,Spanish,v1
e2c9eb5825cb,Spanish,v1
e31831e73458,Spanish,v1
e322ca23cf78,Spanish,v1
e3ae191d4fd0,Spanish,v1
e4665a7137f2,Spanish,v1
e4bb3d69fa67,Spanish,v1
e5264ccf9bcc,Spanish,v1
e53901a426b6,Spanish,v1
e54fd550f83a,Spanish,v1
e5cd8f93170c,Spanish,v1
e5edc9cb3a93,Spanish,v1
e6181d811dab,Spanish,v1
e63ad6b19e6a,Spanish,v1
e641f51b066c,Spanish,v1
e685b0c1941c,Spanish,v1
e6b62393881a,Spanish,v1
e6f409ef9b75,Spanish,v1
e719d43df055,Spanish,v1
e74ceddc78c6,Spanish,v1
e774b802cdb6,Spanish,v1
e7a36fffd249,Spanish,v1
e7e6471d8d08,Spanish,v1
e7f80bee45fd,Spanish,v1
e80a36af12e5,Spanish,v1
e82096d4e3bc,Spanish,v1
e846935965c0,Spanish,v1
e86a9cdef117,Spanish,v1
e8adce6f57db,Spanish,v1
e8cd996ab9b0,Spanish,v1
e8d16804b787,Spanish,v1
e8f04698e92b,Spanish,v1
e900ff1f2554,Spanish,v1
e908b895cfdc,Spanish,v1
e97c2a96e445,Spanish,v1
e981043c5f84,Spanish,v1
e9900c755cc8,Spanish,v1
e9a672df4997,Spanish,v1
e9c7c306fde3,Spanish,v1
e9cf95343393,Spanish,v1
ea19a9b97add,Spanish,v1
ea632a43ed21,Spanish,v1
ea8450b3cca0,Spanish,v1
eabcd4d08636,Spanish,v1
eaf2c60a5a84,Spanish,v1
eb1740169607,Spanish,v1
eb396272d9a4,Spanish,v1
eb4807a8774d,Spanish,v1
eba15300ac71,Spanish,v1
ebb0abd50de4,Spanish,v1
ebd77a80a358,Spanish,v1
ebf63a1e9924,Spanish,v1
ec0808a120ca,Spanish,v1
ec1a34a77cca,Spanish,v1
ec5575cda85d,Spanish,v1
ec6510d8b6f2,Spanish,v1
ec9a0465994d,Spanish,v1
ecbabc3cee0c,Spanish,v1
ecc635d4b0e2,Spanish,v1
ecfe90bb1876,Spanish,v1
ed4f4f6f3045,Spanish,v1
ed5f7c488f83,Spanish,v1
ed727ba8f627,Spanish,v1
ed9ff7f912e4,Spanish,v1
ede539a89ef4,Spanish,v1
edec792c9b50,Spanish,v1
edfb20856421,Spanish,v1
ee812abbae17,Spanish,v1
ee9d47c348b7,Spanish,v1
eecee4198c0f,Spanish,v1
ef060dfe6b88,Spanish,v1
ef12e97985dd,Spanish,v1
ef3574401e61,Spanish,v1
ef3c1dfce67c,Spanish,v1
ef6587cba0cf,Spanish,v1
ef6a542e39a4,Spanish,v1
ef9f4e4bdb30,Spanish,v1
efa2a0117317,Spanish,v1
efbbf80fd44b,Spanish,v1
f03a13d8517f,Spanish,v1
f088ab89ff01,Spanish,v1
f09b02668c99,Spanish,v1
f09b18a53d8c,Spanish,v1
f0dbcdf1f67e,Spanish,v1
f11283a6845d,Spanish,v1
f14f1e38bd33,Spanish,v1
f17def181492,Spanish,v1
f19346cfa019,Spanish,v1
f196f2a726ed,Spanish,v1
f1aa82c69e44,Spanish,v1
f1d6da691d80,Spanish,v1
f20ce5585f2b,Spanish,v1
f21321abd593,Spanish,v1
f2540154103f,Spanish,v1
f2ba4d6f6eff,Spanish,v1
f2d9ee2f480b,Spanish,v1
f2d9fb7d4b26,Spanish,v1
f30ad0e1698d,Spanish,v1
f3266bd148e4,Spanish,v1
f34166954f03,Spanish,v1
f35294957acf,Spanish,v1
f368e7755fa9,Spanish,v1
f3715af00e54,Spanish,v1
f3a1ba2f693b,Spanish,v1
f4686af3b986,Spanish,v1
f480b4f24ed8,Spanish,v1
f483ae131fa8,Spanish,v1
f4b1d91c8719,Spanish,v1
f4ea24417e86,Spanish,v1
f4f453dc0b6d,Spanish,v1
f515ff1cdba3,Spanish,v1
f548a8c08e2b,Spanish,v1
f551cd0b668e,Spanish,v1
f5863c04b88e,Spanish,v1
f5a245a65843,Spanish,v1
f5c65447592e,Spanish,v1
f5e4e689d582,Spanish,v1
f61075c58c43,Spanish,v1
f612c9db65bf,Spanish,v1
f6167c66c4ef,Spanish,v1
f6195c2e45a8,Spanish,v1
f64c99d75b45,Spanish,v1
f64d330feb5a,Spanish,v1
f655c3640a9c,Spanish,v1
f696796581e3,Spanish,v1
f69be2a55113,Spanish,v1
f6f7def545ce,Spanish,v1
f6ffa029142b,Spanish,v1
f77d7d730827,Spanish,v1
f7a00d1f924f,Spanish,v1
f8326548cfaf,Spanish,v1
f846ecc165f0,Spanish,v1
f8568f28e13d,Spanish,v1
f8915ce811fa,Spanish,v1
f8a90db52737,Spanish,v1
f8df33a0bed7,Spanish,v1
f8fb272d309f,Spanish,v1
f90a785a914c,Spanish,v1
f9303dd76a7c,Spanish,v1
f98279ef0fbb,Spanish,v1
f9a08781f2e1,Spanish,v1
f9c6990c9ee3,Spanish,v1
f9c69cf01445,Spanish,v1
f9cf071cedbb,Spanish,v1
f9d6c94199a5,Spanish,v1
f9e0a0a060ed,Spanish,v1
f9e1e99d614e,Spanish,v1
fa203c8b7aaa,Spanish,v1
fa38dc8de452,Spanish,v1
fa43dffe7a35,Spanish,v1
fa61f37c486f,Spanish,v1
faaca385eab7,Spanish,v1
faf4cb082ebb,Spanish,v1
fb0e257304b9,Spanish,v1
fb0e60c91527,Spanish,v1
fb7dfffdbe45,Spanish,v1
fbacd5d9fac6,Spanish,v1
fc16229dd20d,Spanish,v1
fc5afa9539ce,Spanish,v1
fcf527dbf6de,Spanish,v1
fd114b1912b6,Spanish,v1
fd1c4099fa6b,Spanish,v1
fd66527a6032,Spanish,v1
fd6dddfbb46f,Spanish,v1
fd7db0dddc6e,Spanish,v1
fe3fb489daaa,Spanish,v1
fe86584fe632,Spanish,v1
fe9ae764a26c,Spanish,v1
fee9696650e5,Spanish,v1
ff4170cf835e,Spanish,v1
ff48f45207bd,Spanish,v1
ff7c2262aae0,Spanish,v1
ff9e11e9bb69,Spanish,v1
ffad7d7874ca,Spanish,v1
ffd4f038679e,Spanish,v1
ffdf9816cf1f,Spanish,v1
0083ec87957f,Spanish,v2
01ef5a3bd732,Spanish,v2
025cac964aaa,Spanish,v2
04cb2517ef64,Spanish,v2
084592c4a4fd,Spanish,v2
08850488608f,Spanish,v2
08914801c587,Spanish,v2
0982baceacfa,Spanish,v2
0a225e949939,Spanish,v2
0bdeeab02ee1,Spanish,v2
0c3fc97bd83c,Spanish,v2
0c78f2aad5e5,Spanish,v2
0d396bbbe637,Spanish,v2
0de98070fca2,Spanish,v2
0fc6850ce612,Spanish,v2
111ad7eb4be6,Spanish,v2
1195052a2705,Spanish,v2
11df55ab8edf,Spanish,v2
11ec968bc419,Spanish,v2
1244bca63bbc,Spanish,v2
13c2983256df,Spanish,v2
1478ba543589,Spanish,v2
14ddc19dbb75,Spanish,v2
178c78255064,Spanish,v2
19d1bcdf4a39,Spanish,v2
1c4da3d603d8,Spanish,v2
1c5abb23d689,Spanish,v2
1e773803af74,Spanish,v2
231d977ef5dd,Spanish,v2
25588123ba9f,Spanish,v2
2577c2e4cf9f,Spanish,v2
258089dc336d,Spanish,v2
288002336e77,Spanish,v2
28c40585786a,Spanish,v2
28cfc1df937a,Spanish,v2
2c38877ae17e,Spanish,v2
2f1d63920637,Spanish,v2
31b8761c2878,Spanish,v2
342348fe0966,Spanish,v2
34c6d4f5c12a,Spanish,v2
3507ac8c5023,Spanish,v2
3599f0b9b4e9,Spanish,v2
35e622501381,Spanish,v2
3699dffeee89,Spanish,v2
382454408be6,Spanish,v2
38d97281c545,Spanish,v2
3939c9b21a6d,Spanish,v2
3a57ba4e56f1,Spanish,v2
3e8a49119be2,Spanish,v2
406a00fa0c7d,Spanish,v2
40f8794ebb5b,Spanish,v2
425a85d298f2,Spanish,v2
4376945e63f5,Spanish,v2
43b3c1b09eef,Spanish,v2
445f8c30e657,Spanish,v2
452c08220fe8,Spanish,v2
45e7ecc8527a,Spanish,v2
472a699ace80,Spanish,v2
483cf6a54bf1,Spanish,v2
48ab8159f144,Spanish,v2
48b29e9b74b3,Spanish,v2
491ad6e259e6,Spanish,v2
49d32c03804c,Spanish,v2
4aeebdaf4511,Spanish,v2
4b71814a9e45,Spanish,v2
4cc91e57a91d,Spanish,v2
4d1e482c7da6,Spanish,v2
4f10e7ccb693,Spanish,v2
4f83816de195,Spanish,v2
4fd0ea8a5508,Spanish,v2
531a6927701a,Spanish,v2
5342526ca7e7,Spanish,v2
5356bf503569,Spanish,v2
53bf7d07b4fd,Spanish,v2
53c1984d329d,Spanish,v2
54a45c3fe833,Spanish,v2
556dae00d01f,Spanish,v2
5616952a922d,Spanish,v2
565cc8ae2e12,Spanish,v2
56c146535660,Spanish,v2
57564566869e,Spanish,v2
58003bf0152d,Spanish,v2
586c8274d40e,Spanish,v2
592ec0ca02ec,Spanish,v2
5b84761ac5e2,Spanish,v2
5c53de3124be,Spanish,v2
5f00e43eff17,Spanish,v2
5f86a3974516,Spanish,v2
605b9bd2c5b5,Spanish,v2
608f79704cbf,Spanish,v2
611baf67346f,Spanish,v2
627ca3a43260,Spanish,v2
64ad655a920c,Spanish,v2
64e5fa345723,Spanish,v2
65344d4569b3,Spanish,v2
6567fd8b98e1,Spanish,v2
65efccbd2ae4,Spanish,v2
66aee72311ce,Spanish,v2
6779fc6ca75c,Spanish,v2
67b4ab111644,Spanish,v2
6a18d4161c22,Spanish,v2
6a8a6553d37c,Spanish,v2
6ae499a69fef,Spanish,v2
6ae6862863cc,Spanish,v2
6d3883ec2cac,Spanish,v2
6eedeba579e8,Spanish,v2
702f81b87973,Spanish,v2
712e43e87c9d,Spanish,v2
722cc432eeac,Spanish,v2
72df70d7f7f2,Spanish,v2
72fd8e1853ee,Spanish,v2
73105f496c9d,Spanish,v2
735f4ace2178,Spanish,v2
74a39c4f60d3,Spanish,v2
77dfea4b3ab8,Spanish,v2
7869e67ffa0e,Spanish,v2
78d1eb495436,Spanish,v2
79ac5516fd24,Spanish,v2
7ab96e544cfe,Spanish,v2
7b247e90e35b,Spanish,v2
7cf32354723f,Spanish,v2
7d274d55a9fc,Spanish,v2
7ddd567fca0b,Spanish,v2
82e37a8b57e0,Spanish,v2
8483c94fc824,Spanish,v2
84f907fe90b6,Spanish,v2
8759feb68258,Spanish,v2
886c4de0e15e,Spanish,v2
88bf03d80863,Spanish,v2
8b06a10e13e1,Spanish,v2
8ba79bdd901a,Spanish,v2
8c0dd341c5ed,Spanish,v2
8cf5c750e3a9,Spanish,v2
8d99fc65f5d8,Spanish,v2
8db3a161dfe0,Spanish,v2
8dfd0b293cb4,Spanish,v2
8eb4ec93218c,Spanish,v2
8f94e95702e9,Spanish,v2
91ff28da6cfe,Spanish,v2
92d93d16ccf9,Spanish,v2
92ff5182ff53,Spanish,v2
946815b7a988,Spanish,v2
953e3cf164e2,Spanish,v2
95df82024399,Spanish,v2
987992302be3,Spanish,v2
99527ac5570a,Spanish,v2
9b8814417d9b,Spanish,v2
9bb0bde5b746,Spanish,v2
9bc3f350074c,Spanish,v2
9ca5279f044f,Spanish,v2
9d99509f5976,Spanish,v2
9ef3cc352336,Spanish,v2
9f2d3768beb5,Spanish,v2
9f690905e4e2,Spanish,v2
9fc9dc6b6c7d,Spanish,v2
9fcefbf202de,Spanish,v2
a21a9f65fe4f,Spanish,v2
a37a284274ee,Spanish,v2
a4038b45998a,Spanish,v2
a44cd0fb62fb,Spanish,v2
a5b8a3cf6303,Spanish,v2
a5dadd4e8d83,Spanish,v2
a5def76f53e2,Spanish,v2
a70e3fb62bc0,Spanish,v2
a805dfa3d789,Spanish,v2
adfaefbb4401,Spanish,v2
ae909a599460,Spanish,v2
aecb2e9b7409,Spanish,v2
b05d491de4b3,Spanish,v2
b12b524a7968,Spanish,v2
b259227734f4,Spanish,v2
b5eb6b5a548a,Spanish,v2
b61533160f33,Spanish,v2
b77211058cd3,English,v2
b9ff365f1be6,Spanish,v2
baa48a021da1,Spanish,v2
bb9ab96cf213,Spanish,v2
bdf1985b72f0,Spanish,v2
c026dd1c05cd,Spanish,v2
c137032f95d9,Spanish,v2
c3162b9d1443,Spanish,v2
c360da905665,Spanish,v2
c4257bd16a3d,Spanish,v2
c44634a0d0af,Spanish,v2
c6ddc37c2366,Spanish,v2
c7ce2d12156e,Spanish,v2
c9be207f9ad1,Spanish,v2
c9ea22770d07,Spanish,v2
c9eb3cfa60f9,Spanish,v2
ccc810f98941,Spanish,v2
cddce7294b5b,Spanish,v2
cf03288f22b4,Spanish,v2
cfa7562d8642,English,v2
cfa7562d8642,Spanish,v2
d254704c670d,Spanish,v2
d25bcb376566,Spanish,v2
d2892eaa1607,Spanish,v2
d290da81e8e7,Spanish,v2
d4bf3a47f65a,Spanish,v2
d58fd4a48a69,Spanish,v2
d72beab625fc,Spanish,v2
d9a9782ccb46,Spanish,v2
d9bfd492b47c,Spanish,v2
db789f9ca2ec,Spanish,v2
db7bf73021d3,Spanish,v2
dc6642edcd75,Spanish,v2
dd91d1e52f04,Spanish,v2
dddc6142ec46,Spanish,v2
dfb6813d4952,Spanish,v2
e0698cb52450,Spanish,v2
e26ac75b73cf,Spanish,v2
e2f825d75a6a,Spanish,v2
e321fc2db3fa,Spanish,v2
e51aa2d7b4dc,Spanish,v2
e61e18e8a539,Spanish,v2
e86e2bb226cd,Spanish,v2
e9007fba3801,Spanish,v2
e9351eb195d7,Spanish,v2
ea679c40c481,Spanish,v2
ea6ec746a9f3,Spanish,v2
eb43d61f1fa6,Spanish,v2
ec68f78b1ef2,Spanish,v2
ec87239959ff,Spanish,v2
ed77d995c4dd,Spanish,v2
ee97c8efb32c,Spanish,v2
f182c9674a6f,Spanish,v2
f19c866c9fd5,English,v2
f1b26038f401,Spanish,v2
f3141ba1bdbf,Spanish,v2
f6955c0ddf09,Spanish,v2
f75b72879f1a,Spanish,v2
f92f97820aa4,Spanish,v2
f9dabca94541,Spanish,v2
fbd40694fd86,Spanish,v2
fc2b2710562a,Spanish,v2
fd7d78747649,Spanish,v2
ff8aba8d2fcd,Spanish,v2
